timestamp, count, name, pci.bus_id, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2018/11/28 13:56:21.959, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:26.960, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:31.960, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:36.961, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:41.962, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:46.962, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:51.963, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:56.964, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:01.965, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:06.965, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:11.966, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:16.966, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:21.967, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:26.968, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:31.968, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:36.969, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:41.970, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:46.971, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:51.971, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:57:56.972, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:58:01.973, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:58:06.974, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:58:11.974, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:58:16.975, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:58:21.976, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
